        1000
0.1245000000E+05 0.1744600058E+18 0.2039379311E+07 0.7293653225E+00
0.1250000000E+05 0.1750000000E+18 0.2047379684E+07 0.7280161352E+00
0.1255000000E+05 0.1755100131E+18 0.2055507088E+07 0.7266669962E+00
0.1260000000E+05 0.1760099888E+18 0.2063977814E+07 0.7253179461E+00
0.1265000000E+05 0.1765500069E+18 0.2072486305E+07 0.7239690251E+00
0.1270000000E+05 0.1770399928E+18 0.2080403137E+07 0.7226202731E+00
0.1275000000E+05 0.1775699973E+18 0.2087715912E+07 0.7212717293E+00
0.1280000000E+05 0.1780599952E+18 0.2095047760E+07 0.7199234327E+00
0.1285000000E+05 0.1785500050E+18 0.2102719116E+07 0.7185754220E+00
0.1290000000E+05 0.1790700078E+18 0.2110501480E+07 0.7172277350E+00
0.1295000000E+05 0.1795500040E+18 0.2118264008E+07 0.7158804096E+00
0.1300000000E+05 0.1800300002E+18 0.2126057053E+07 0.7145334829E+00
0.1305000000E+05 0.1805299997E+18 0.2133801270E+07 0.7131869919E+00
0.1310000000E+05 0.1810000062E+18 0.2141497231E+07 0.7118409727E+00
0.1315000000E+05 0.1814700007E+18 0.2149223900E+07 0.7104954614E+00
0.1320000000E+05 0.1819700003E+18 0.2156901550E+07 0.7091504936E+00
0.1325000000E+05 0.1824300051E+18 0.2164533615E+07 0.7078061042E+00
0.1330000000E+05 0.1828899980E+18 0.2172201920E+07 0.7064623280E+00
0.1335000000E+05 0.1833800077E+18 0.2179826546E+07 0.7051191991E+00
0.1340000000E+05 0.1838299990E+18 0.2187405014E+07 0.7037767513E+00
0.1345000000E+05 0.1842800021E+18 0.2195012474E+07 0.7024350179E+00
0.1350000000E+05 0.1847599983E+18 0.2202565193E+07 0.7010940320E+00
0.1355000000E+05 0.1851999998E+18 0.2210066414E+07 0.6997538258E+00
0.1360000000E+05 0.1856400013E+18 0.2217601776E+07 0.6984144316E+00
0.1365000000E+05 0.1861100078E+18 0.2225093269E+07 0.6970758808E+00
0.1370000000E+05 0.1865499973E+18 0.2232538605E+07 0.6957382046E+00
0.1375000000E+05 0.1869799972E+18 0.2240015984E+07 0.6944014338E+00
0.1380000000E+05 0.1874400020E+18 0.2247446060E+07 0.6930655987E+00
0.1385000000E+05 0.1878600001E+18 0.2254832840E+07 0.6917307292E+00
0.1390000000E+05 0.1882899880E+18 0.2262254715E+07 0.6903968547E+00
0.1395000000E+05 0.1887400031E+18 0.2269624329E+07 0.6890640042E+00
0.1400000000E+05 0.1891499996E+18 0.2276944160E+07 0.6877322063E+00
0.1405000000E+05 0.1895699978E+18 0.2284304619E+07 0.6864014892E+00
0.1410000000E+05 0.1900100112E+18 0.2291624641E+07 0.6850718807E+00
0.1415000000E+05 0.1904200077E+18 0.2298897362E+07 0.6837434079E+00
0.1420000000E+05 0.1908200026E+18 0.2306204605E+07 0.6824160979E+00
0.1425000000E+05 0.1912500024E+18 0.2313498688E+07 0.6810899771E+00
0.1430000000E+05 0.1916499972E+18 0.2320915985E+07 0.6797650716E+00
0.1435000000E+05 0.1920499921E+18 0.2328695679E+07 0.6784414069E+00
0.1440000000E+05 0.1924699903E+18 0.2336507797E+07 0.6771190085E+00
0.1445000000E+05 0.1928599954E+18 0.2343697357E+07 0.6757979010E+00
0.1450000000E+05 0.1932800055E+18 0.2350290298E+07 0.6744781088E+00
0.1455000000E+05 0.1936600089E+18 0.2357081985E+07 0.6731596561E+00
0.1460000000E+05 0.1940500021E+18 0.2364600754E+07 0.6718425663E+00
0.1465000000E+05 0.1944599986E+18 0.2372494125E+07 0.6705268627E+00
0.1470000000E+05 0.1948300123E+18 0.2380124664E+07 0.6692125681E+00
0.1475000000E+05 0.1952400088E+18 0.2387210655E+07 0.6678997049E+00
0.1480000000E+05 0.1956100106E+18 0.2393755531E+07 0.6665882950E+00
0.1485000000E+05 0.1960000038E+18 0.2400043106E+07 0.6652783602E+00
0.1490000000E+05 0.1963699937E+18 0.2406707382E+07 0.6639699217E+00
0.1495000000E+05 0.1967299938E+18 0.2414128494E+07 0.6626630002E+00
0.1500000000E+05 0.1971199989E+18 0.2421916008E+07 0.6613576163E+00
0.1505000000E+05 0.1974799991E+18 0.2429463005E+07 0.6600537900E+00
0.1510000000E+05 0.1978600025E+18 0.2436632156E+07 0.6587515411E+00
0.1515000000E+05 0.1982200027E+18 0.2443618011E+07 0.6574508889E+00
0.1520000000E+05 0.1985899925E+18 0.2450559807E+07 0.6561518523E+00
0.1525000000E+05 0.1989400029E+18 0.2457490540E+07 0.6548544500E+00
0.1530000000E+05 0.1993100047E+18 0.2464440155E+07 0.6535587001E+00
0.1535000000E+05 0.1996600032E+18 0.2471446800E+07 0.6522646206E+00
0.1540000000E+05 0.2000200033E+18 0.2478463936E+07 0.6509722290E+00
0.1545000000E+05 0.2003600121E+18 0.2485360909E+07 0.6496815424E+00
0.1550000000E+05 0.2007300138E+18 0.2492173004E+07 0.6483925777E+00
0.1555000000E+05 0.2010499954E+18 0.2499238968E+07 0.6471053513E+00
0.1560000000E+05 0.2014100075E+18 0.2506775284E+07 0.6458198793E+00
0.1565000000E+05 0.2017400026E+18 0.2514344215E+07 0.6445361775E+00
0.1570000000E+05 0.2020900011E+18 0.2521201706E+07 0.6432542614E+00
0.1575000000E+05 0.2024399996E+18 0.2527339554E+07 0.6419741461E+00
0.1580000000E+05 0.2027600050E+18 0.2533658218E+07 0.6406958463E+00
0.1585000000E+05 0.2030999899E+18 0.2540791893E+07 0.6394193765E+00
0.1590000000E+05 0.2034199953E+18 0.2548255157E+07 0.6381447509E+00
0.1595000000E+05 0.2037600040E+18 0.2555207443E+07 0.6368719833E+00
0.1600000000E+05 0.2041000128E+18 0.2561697578E+07 0.6356010870E+00
0.1605000000E+05 0.2043999910E+18 0.2568444061E+07 0.6343320755E+00
0.1610000000E+05 0.2047299862E+18 0.2575617218E+07 0.6330649614E+00
0.1615000000E+05 0.2050600052E+18 0.2582730484E+07 0.6317997574E+00
0.1620000000E+05 0.2053600073E+18 0.2589419174E+07 0.6305364758E+00
0.1625000000E+05 0.2056900024E+18 0.2595699310E+07 0.6292751285E+00
0.1630000000E+05 0.2060100079E+18 0.2602037811E+07 0.6280157272E+00
0.1635000000E+05 0.2062999964E+18 0.2609087944E+07 0.6267582833E+00
0.1640000000E+05 0.2066100121E+18 0.2616666794E+07 0.6255028079E+00
0.1645000000E+05 0.2069299936E+18 0.2623824692E+07 0.6242493118E+00
0.1650000000E+05 0.2072400093E+18 0.2630400658E+07 0.6229978056E+00
0.1655000000E+05 0.2075299978E+18 0.2637228012E+07 0.6217482995E+00
0.1660000000E+05 0.2078399897E+18 0.2644503021E+07 0.6205008034E+00
0.1665000000E+05 0.2081400156E+18 0.2651255417E+07 0.6192553272E+00
0.1670000000E+05 0.2084399939E+18 0.2656864738E+07 0.6180118803E+00
0.1675000000E+05 0.2087499857E+18 0.2662238693E+07 0.6167704718E+00
0.1680000000E+05 0.2090100050E+18 0.2668796349E+07 0.6155311106E+00
0.1685000000E+05 0.2093100071E+18 0.2676672363E+07 0.6142938056E+00
0.1690000000E+05 0.2095999956E+18 0.2684732246E+07 0.6130585650E+00
0.1695000000E+05 0.2098900080E+18 0.2692086601E+07 0.6118253971E+00
0.1700000000E+05 0.2101799965E+18 0.2698674202E+07 0.6105943098E+00
0.1705000000E+05 0.2104699850E+18 0.2704626083E+07 0.6093653108E+00
0.1710000000E+05 0.2107500076E+18 0.2710091782E+07 0.6081384075E+00
0.1715000000E+05 0.2110399961E+18 0.2715678024E+07 0.6069136072E+00
0.1720000000E+05 0.2112900019E+18 0.2722153091E+07 0.6056909168E+00
0.1725000000E+05 0.2115700006E+18 0.2729516983E+07 0.6044703432E+00
0.1730000000E+05 0.2118499994E+18 0.2737000847E+07 0.6032518927E+00
0.1735000000E+05 0.2121200085E+18 0.2744028091E+07 0.6020355718E+00
0.1740000000E+05 0.2123899937E+18 0.2750659943E+07 0.6008213866E+00
0.1745000000E+05 0.2126600027E+18 0.2757274628E+07 0.5996093429E+00
0.1750000000E+05 0.2129299879E+18 0.2764252853E+07 0.5983994464E+00
0.1755000000E+05 0.2131999969E+18 0.2771660233E+07 0.5971917026E+00
0.1760000000E+05 0.2134599924E+18 0.2778932571E+07 0.5959861166E+00
0.1765000000E+05 0.2137399912E+18 0.2785316086E+07 0.5947826937E+00
0.1770000000E+05 0.2139999866E+18 0.2790813255E+07 0.5935814386E+00
